,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
96,06/12/19,05:10 PM,08:10 PM,Mariners at Twins,Target Field - Minneapolis,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/12/19,06/12/19,08:10 PM,11:10 PM,False,True,06/12/19,04:10 PM,07:10 PM,FREE,BUSY
97,06/13/19,10:10 AM,01:10 PM,Mariners at Twins,Target Field - Minneapolis,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/13/19,06/13/19,01:10 PM,04:10 PM,False,True,06/13/19,09:10 AM,12:10 PM,FREE,BUSY
98,06/14/19,06:37 PM,09:37 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/14/19,06/15/19,09:37 PM,12:37 AM,False,True,06/14/19,05:37 PM,08:37 PM,FREE,BUSY
99,06/15/19,06:07 PM,09:07 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/15/19,06/16/19,09:07 PM,12:07 AM,False,True,06/15/19,05:07 PM,08:07 PM,FREE,BUSY
100,06/16/19,01:07 PM,04:07 PM,Mariners at Athletics,Oakland Coliseum - Oakland,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/16/19,06/16/19,04:07 PM,07:07 PM,False,True,06/16/19,12:07 PM,03:07 PM,FREE,BUSY
101,06/17/19,07:10 PM,10:10 PM,Royals at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/17/19,06/18/19,10:10 PM,01:10 AM,False,True,06/17/19,06:10 PM,09:10 PM,FREE,BUSY
102,06/18/19,07:10 PM,10:10 PM,Royals at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/18/19,06/19/19,10:10 PM,01:10 AM,False,True,06/18/19,06:10 PM,09:10 PM,FREE,BUSY
103,06/19/19,03:40 PM,06:40 PM,Royals at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/19/19,06/19/19,06:40 PM,09:40 PM,False,True,06/19/19,02:40 PM,05:40 PM,FREE,BUSY
104,06/20/19,07:10 PM,10:10 PM,Orioles at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/20/19,06/21/19,10:10 PM,01:10 AM,False,True,06/20/19,06:10 PM,09:10 PM,FREE,BUSY
105,06/21/19,07:10 PM,10:10 PM,Orioles at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/21/19,06/22/19,10:10 PM,01:10 AM,False,True,06/21/19,06:10 PM,09:10 PM,FREE,BUSY
106,06/22/19,01:10 PM,04:10 PM,Orioles at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/22/19,06/22/19,04:10 PM,07:10 PM,False,True,06/22/19,12:10 PM,03:10 PM,FREE,BUSY
107,06/23/19,01:10 PM,04:10 PM,Orioles at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/23/19,06/23/19,04:10 PM,07:10 PM,False,True,06/23/19,12:10 PM,03:10 PM,FREE,BUSY
108,06/25/19,05:10 PM,08:10 PM,Mariners at Brewers,Miller Park - Milwaukee,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/25/19,06/25/19,08:10 PM,11:10 PM,False,True,06/25/19,04:10 PM,07:10 PM,FREE,BUSY
