,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
77,05/21/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: NBCSCH ----- Local Radio: WGN 720,05/21/19,05/21/19,10:10 PM,11:10 PM,False,True,05/21/19,06:10 PM,07:10 PM,FREE,BUSY
78,05/22/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: WGN ----- Local Radio: WGN 720,05/22/19,05/22/19,10:10 PM,11:10 PM,False,True,05/22/19,06:10 PM,07:10 PM,FREE,BUSY
79,05/23/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: WGN 720,05/23/19,05/23/19,10:10 PM,11:10 PM,False,True,05/23/19,06:10 PM,07:10 PM,FREE,BUSY
80,05/24/19,07:10 PM,08:10 PM,White Sox at Twins,Target Field - Minneapolis,Local TV: WGN ----- Local Radio: WGN 720,05/24/19,05/24/19,10:10 PM,11:10 PM,False,True,05/24/19,06:10 PM,07:10 PM,FREE,BUSY
81,05/25/19,01:10 PM,02:10 PM,White Sox at Twins,Target Field - Minneapolis,Local TV: NBCSCH ----- Local Radio: WGN 720,05/25/19,05/25/19,04:10 PM,05:10 PM,False,True,05/25/19,12:10 PM,01:10 PM,FREE,BUSY
82,05/26/19,01:10 PM,02:10 PM,White Sox at Twins,Target Field - Minneapolis,Local TV: NBCSCH ----- Local Radio: WGN 720,05/26/19,05/26/19,04:10 PM,05:10 PM,False,True,05/26/19,12:10 PM,01:10 PM,FREE,BUSY
83,05/27/19,01:10 PM,02:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/27/19,05/27/19,04:10 PM,05:10 PM,False,True,05/27/19,12:10 PM,01:10 PM,FREE,BUSY
84,05/28/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/28/19,05/28/19,10:10 PM,11:10 PM,False,True,05/28/19,06:10 PM,07:10 PM,FREE,BUSY
85,05/29/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,05/29/19,05/29/19,10:10 PM,11:10 PM,False,True,05/29/19,06:10 PM,07:10 PM,FREE,BUSY
86,05/30/19,07:10 PM,08:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: WGN 720- WRTO 1200,05/30/19,05/30/19,10:10 PM,11:10 PM,False,True,05/30/19,06:10 PM,07:10 PM,FREE,BUSY
87,05/31/19,07:10 PM,08:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,05/31/19,05/31/19,10:10 PM,11:10 PM,False,True,05/31/19,06:10 PM,07:10 PM,FREE,BUSY
88,06/01/19,01:10 PM,02:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/01/19,06/01/19,04:10 PM,05:10 PM,False,True,06/01/19,12:10 PM,01:10 PM,FREE,BUSY
89,06/02/19,01:10 PM,02:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/02/19,06/02/19,04:10 PM,05:10 PM,False,True,06/02/19,12:10 PM,01:10 PM,FREE,BUSY
90,06/04/19,06:05 PM,07:05 PM,White Sox at Nationals,Nationals Park - Washington,Local TV: WGN ----- Local Radio: WGN 720,06/04/19,06/04/19,09:05 PM,10:05 PM,False,True,06/04/19,05:05 PM,06:05 PM,FREE,BUSY
